# Clubs roster — 7 shipped rows preserved verbatim below; 792 generated rows appended
# by Tools/club-gen/generate_clubs.py (C2, 2026-08-19). Column info_ja appended (JA
# description; display wiring is a Claude Code task). Art refs use club_art_batches naming.
id,name,type,rarity,brand,basePower,baseAccuracy,baseLieResistance,baseLoft,maxDurability,baseDistance,ballSpeedMps,launchAngleDeg,spinRateRpm,expectedCarryYd,portraitSprite,portraitFull,controlSprite,startLevel,maxLevel,info,info_ja
club_putter_fairwaythreads_uncommon,Putter Fairway THREADS,Putter,Uncommon,Fairway THREADS,22,59,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_FAIRWAY,Putter-FairwayThreads,S_Controls_Putter_FAIRWAY,40,79,"Fairway THREADS' step-up putter — stitched style, honest performance.",Fairway THREADSの上位モデルのパター。スタイルと実力を織り込んだ一本。
club_putter_fairwaythreads_rare,Putter Fairway THREADS,Putter,Rare,Fairway THREADS,27,71,27,4,80,30,5.0,5.0,0,30,S_Menu_Putter_FAIRWAY,Putter-FairwayThreads,S_Controls_Putter_FAIRWAY,80,119,"Fairway THREADS' refined putter — stitched style, honest performance.",Fairway THREADSの洗練されたパター。スタイルと実力を織り込んだ一本。
club_putter_fairwaythreads_mythic,Putter Fairway THREADS,Putter,Mythic,Fairway THREADS,32,84,32,5,90,30,5.0,5.0,0,30,S_Menu_Putter_FAIRWAY,Putter-FairwayThreads,S_Controls_Putter_FAIRWAY,120,159,"Fairway THREADS' elite putter — stitched style, honest performance.",Fairway THREADSのエリート級のパター。スタイルと実力を織り込んだ一本。
club_putter_fairwaythreads_legendary,Putter Fairway THREADS,Putter,Legendary,Fairway THREADS,37,97,37,6,100,30,5.0,5.0,0,30,S_Menu_Putter_FAIRWAY,Putter-FairwayThreads,S_Controls_Putter_FAIRWAY,160,199,"Fairway THREADS' masterwork putter — stitched style, honest performance.",Fairway THREADSの傑作級のパター。スタイルと実力を織り込んだ一本。
club_putter_fairwaythreads_supreme,Putter Fairway THREADS,Putter,Supreme,Fairway THREADS,42,109,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_FAIRWAY,Putter-FairwayThreads,S_Controls_Putter_FAIRWAY,200,239,"Fairway THREADS' flagship putter — stitched style, honest performance.",Fairway THREADSの最高峰のパター。スタイルと実力を織り込んだ一本。
club_driver_greenswing_common,Driver GREEN SWING,Driver,Common,GREEN SWING,47,21,7,8,60,226,69.4,10.9,2525,248,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,10,39,"GREEN SWING's entry-level driver glides through turf with an organic, easy tempo.",GREEN SWINGの入門用ドライバー。芝を滑るようなオーガニックな打感。
club_driver_greenswing_uncommon,Driver GREEN SWING,Driver,Uncommon,GREEN SWING,59,27,8,10,70,236,71.7,10.9,2579,259,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,40,79,"GREEN SWING's step-up driver glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのドライバー。芝を滑るようなオーガニックな打感。
club_driver_greenswing_rare,Driver GREEN SWING,Driver,Rare,GREEN SWING,72,32,10,12,80,248,74.4,10.9,2632,272,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,80,119,"GREEN SWING's refined driver glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたドライバー。芝を滑るようなオーガニックな打感。
club_driver_greenswing_mythic,Driver GREEN SWING,Driver,Mythic,GREEN SWING,85,38,12,14,90,258,76.9,10.9,2686,284,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,120,159,"GREEN SWING's elite driver glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のドライバー。芝を滑るようなオーガニックな打感。
club_driver_greenswing_legendary,Driver GREEN SWING,Driver,Legendary,GREEN SWING,98,44,14,16,100,268,79.2,10.9,2740,295,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,160,199,"GREEN SWING's masterwork driver glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のドライバー。芝を滑るようなオーガニックな打感。
club_driver_greenswing_supreme,Driver GREEN SWING,Driver,Supreme,GREEN SWING,110,49,16,19,120,279,81.7,10.9,2793,307,S_Menu_Driver_GREENSWING,Driver-GreenSwing,S_Controls_Driver_GREENSWING,200,239,"GREEN SWING's flagship driver glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のドライバー。芝を滑るようなオーガニックな打感。
club_wood_greenswing_common,Wood GREEN SWING,Wood,Common,GREEN SWING,41,24,8,10,60,200,65.8,9.2,3436,220,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,10,39,"GREEN SWING's entry-level fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGの入門用ウッド。芝を滑るようなオーガニックな打感。
club_wood_greenswing_uncommon,Wood GREEN SWING,Wood,Uncommon,GREEN SWING,52,30,10,12,70,209,67.9,9.2,3509,230,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,40,79,"GREEN SWING's step-up fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのウッド。芝を滑るようなオーガニックな打感。
club_wood_greenswing_rare,Wood GREEN SWING,Wood,Rare,GREEN SWING,64,37,12,15,80,219,70.2,9.2,3582,241,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,80,119,"GREEN SWING's refined fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたウッド。芝を滑るようなオーガニックな打感。
club_wood_greenswing_mythic,Wood GREEN SWING,Wood,Mythic,GREEN SWING,75,43,14,18,90,228,72.1,9.2,3655,250,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,120,159,"GREEN SWING's elite fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のウッド。芝を滑るようなオーガニックな打感。
club_wood_greenswing_legendary,Wood GREEN SWING,Wood,Legendary,GREEN SWING,86,49,16,20,100,237,74.1,9.2,3728,260,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,160,199,"GREEN SWING's masterwork fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のウッド。芝を滑るようなオーガニックな打感。
club_wood_greenswing_supreme,Wood GREEN SWING,Wood,Supreme,GREEN SWING,98,56,19,23,120,246,76.2,9.2,3801,270,S_Menu_Wood_GREENSWING,Wood-GreenSwing,S_Controls_Wood_GREENSWING,200,239,"GREEN SWING's flagship fairway wood glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のウッド。芝を滑るようなオーガニックな打感。
club_iron_greenswing_common,Iron 8 GREEN SWING,Iron,Common,GREEN SWING,36,30,13,16,60,139,48.5,16.3,6671,153,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,10,39,"GREEN SWING's entry-level 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGの入門用アイアン。芝を滑るようなオーガニックな打感。
club_iron_greenswing_uncommon,Iron 8 GREEN SWING,Iron,Uncommon,GREEN SWING,46,38,17,21,70,147,50.2,16.3,6813,161,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,40,79,"GREEN SWING's step-up 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのアイアン。芝を滑るようなオーガニックな打感。
club_iron_greenswing_rare,Iron 8 GREEN SWING,Iron,Rare,GREEN SWING,55,47,21,25,80,155,52.1,16.3,6955,170,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,80,119,"GREEN SWING's refined 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたアイアン。芝を滑るようなオーガニックな打感。
club_iron_greenswing_mythic,Iron 8 GREEN SWING,Iron,Mythic,GREEN SWING,65,55,24,30,90,162,53.8,16.3,7097,178,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,120,159,"GREEN SWING's elite 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のアイアン。芝を滑るようなオーガニックな打感。
club_iron_greenswing_legendary,Iron 8 GREEN SWING,Iron,Legendary,GREEN SWING,75,63,28,34,100,169,55.4,16.3,7239,186,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,160,199,"GREEN SWING's masterwork 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のアイアン。芝を滑るようなオーガニックな打感。
club_iron_greenswing_supreme,Iron 8 GREEN SWING,Iron,Supreme,GREEN SWING,84,72,31,39,120,177,57.1,16.3,7381,194,S_Menu_Iron_GREENSWING,Iron-GreenSwing,S_Controls_Iron_GREENSWING,200,239,"GREEN SWING's flagship 8-iron glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のアイアン。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_common,P.Wedge GREEN SWING,P.Wedge,Common,GREEN SWING,25,33,29,29,60,114,43.7,22.0,8272,125,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,10,39,"GREEN SWING's entry-level pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGの入門用ピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_uncommon,P.Wedge GREEN SWING,P.Wedge,Uncommon,GREEN SWING,31,42,37,37,70,120,45.2,22.0,8448,132,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,40,79,"GREEN SWING's step-up pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_rare,P.Wedge GREEN SWING,P.Wedge,Rare,GREEN SWING,38,51,45,45,80,126,46.6,22.0,8624,139,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,80,119,"GREEN SWING's refined pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_mythic,P.Wedge GREEN SWING,P.Wedge,Mythic,GREEN SWING,45,60,53,53,90,132,47.9,22.0,8800,145,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,120,159,"GREEN SWING's elite pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_legendary,P.Wedge GREEN SWING,P.Wedge,Legendary,GREEN SWING,52,69,61,61,100,136,48.9,22.0,8976,150,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,160,199,"GREEN SWING's masterwork pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_pwedge_greenswing_supreme,P.Wedge GREEN SWING,P.Wedge,Supreme,GREEN SWING,58,78,69,69,120,142,50.2,22.0,9152,156,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,200,239,"GREEN SWING's flagship pitching wedge glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のピッチングウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_common,A.Wedge GREEN SWING,A.Wedge,Common,GREEN SWING,18,30,36,35,60,101,40.8,24.0,8742,111,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,10,39,"GREEN SWING's entry-level approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGの入門用アプローチウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_uncommon,A.Wedge GREEN SWING,A.Wedge,Uncommon,GREEN SWING,23,38,46,45,70,106,42.0,24.0,8928,117,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,40,79,"GREEN SWING's step-up approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのアプローチウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_rare,A.Wedge GREEN SWING,A.Wedge,Rare,GREEN SWING,28,47,56,54,80,112,43.3,24.0,9114,123,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,80,119,"GREEN SWING's refined approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたアプローチウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_mythic,A.Wedge GREEN SWING,A.Wedge,Mythic,GREEN SWING,33,55,66,64,90,117,44.5,24.0,9300,129,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,120,159,"GREEN SWING's elite approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のアプローチウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_legendary,A.Wedge GREEN SWING,A.Wedge,Legendary,GREEN SWING,38,63,76,73,100,123,45.8,24.0,9486,135,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,160,199,"GREEN SWING's masterwork approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のアプローチウェッジ。芝を滑るようなオーガニックな打感。
club_awedge_greenswing_supreme,A.Wedge GREEN SWING,A.Wedge,Supreme,GREEN SWING,43,72,86,83,120,128,47.0,24.0,9672,141,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,200,239,"GREEN SWING's flagship approach wedge glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のアプローチウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_common,S.Wedge GREEN SWING,S.Wedge,Common,GREEN SWING,15,26,42,40,60,88,37.9,26.5,9212,97,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,10,39,"GREEN SWING's entry-level sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGの入門用サンドウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_uncommon,S.Wedge GREEN SWING,S.Wedge,Uncommon,GREEN SWING,19,34,54,51,70,94,39.1,26.5,9408,103,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,40,79,"GREEN SWING's step-up sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのサンドウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_rare,S.Wedge GREEN SWING,S.Wedge,Rare,GREEN SWING,23,41,65,62,80,99,40.4,26.5,9604,109,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,80,119,"GREEN SWING's refined sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたサンドウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_mythic,S.Wedge GREEN SWING,S.Wedge,Mythic,GREEN SWING,27,48,77,73,90,105,41.6,26.5,9800,115,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,120,159,"GREEN SWING's elite sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のサンドウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_legendary,S.Wedge GREEN SWING,S.Wedge,Legendary,GREEN SWING,31,55,89,83,100,110,42.9,26.5,9996,121,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,160,199,"GREEN SWING's masterwork sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のサンドウェッジ。芝を滑るようなオーガニックな打感。
club_swedge_greenswing_supreme,S.Wedge GREEN SWING,S.Wedge,Supreme,GREEN SWING,35,62,100,94,120,116,44.1,26.5,10192,127,S_Menu_Wedge_GREENSWING,Wedge-GreenSwing,S_Controls_Wedge_GREENSWING,200,239,"GREEN SWING's flagship sand wedge glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のサンドウェッジ。芝を滑るようなオーガニックな打感。
club_putter_greenswing_common,Putter GREEN SWING,Putter,Common,GREEN SWING,18,44,19,3,60,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,10,39,"GREEN SWING's entry-level putter glides through turf with an organic, easy tempo.",GREEN SWINGの入門用パター。芝を滑るようなオーガニックな打感。
club_putter_greenswing_uncommon,Putter GREEN SWING,Putter,Uncommon,GREEN SWING,22,56,25,4,70,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,40,79,"GREEN SWING's step-up putter glides through turf with an organic, easy tempo.",GREEN SWINGの上位モデルのパター。芝を滑るようなオーガニックな打感。
club_putter_greenswing_rare,Putter GREEN SWING,Putter,Rare,GREEN SWING,27,68,30,5,80,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,80,119,"GREEN SWING's refined putter glides through turf with an organic, easy tempo.",GREEN SWINGの洗練されたパター。芝を滑るようなオーガニックな打感。
club_putter_greenswing_mythic,Putter GREEN SWING,Putter,Mythic,GREEN SWING,32,80,35,6,90,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,120,159,"GREEN SWING's elite putter glides through turf with an organic, easy tempo.",GREEN SWINGのエリート級のパター。芝を滑るようなオーガニックな打感。
club_putter_greenswing_legendary,Putter GREEN SWING,Putter,Legendary,GREEN SWING,37,92,40,6,100,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,160,199,"GREEN SWING's masterwork putter glides through turf with an organic, easy tempo.",GREEN SWINGの傑作級のパター。芝を滑るようなオーガニックな打感。
club_putter_greenswing_supreme,Putter GREEN SWING,Putter,Supreme,GREEN SWING,42,104,46,7,120,30,5.0,5.0,0,30,S_Menu_Putter_GREENSWING,Putter-GreenSwing,S_Controls_Putter_GREENSWING,200,239,"GREEN SWING's flagship putter glides through turf with an organic, easy tempo.",GREEN SWINGの最高峰のパター。芝を滑るようなオーガニックな打感。
club_driver_fairx_common,Driver FairX,Driver,Common,FairX,51,19,6,7,66,235,71.5,10.9,2525,258,S_Menu_Driver_FAIRX,Driver-Fairx,S_Controls_Driver_FAIRX,10,39,"FairX's entry-level driver — angular, aggressive, tuned for players who attack.",FairXの入門用ドライバー。攻める者のための鋭いチューニング。
club_driver_fairx_uncommon,Driver FairX,Driver,Uncommon,FairX,65,24,8,9,77,246,74.0,10.9,2579,270,S_Menu_Driver_FAIRX,Driver-Fairx,S_Controls_Driver_FAIRX,40,79,"FairX's step-up driver — angular, aggressive, tuned for players who attack.",FairXの上位モデルのドライバー。攻める者のための鋭いチューニング。
club_driver_fairx_rare,Driver FairX,Driver,Rare,FairX,79,29,9,11,88,258,76.7,10.9,2632,283,S_Menu_Driver_FAIRX,Driver-Fairx,S_Controls_Driver_FAIRX,80,119,"FairX's refined driver — angular, aggressive, tuned for players who attack.",FairXの洗練されたドライバー。攻める者のための鋭いチューニング。
club_driver_fairx_mythic,Driver FairX,Driver,Mythic,FairX,94,34,11,13,99,269,79.4,10.9,2686,296,S_Menu_Driver_FAIRX,Driver-Fairx,S_Controls_Driver_FAIRX,120,159,"FairX's elite driver — angular, aggressive, tuned for players who attack.",FairXのエリート級のドライバー。攻める者のための鋭いチューニング。
